tract,year,Close-down,New open,is_cbd,post_covid,DID,ln(New open),ln(Close-down)
11100,2021,2,2,0,1,0,0.6931471805599453,0.6931471805599453
11200,2021,0,0,0,1,0,-inf,-inf
11300,2021,1,0,0,1,0,-inf,0.0
11400,2021,0,1,0,1,0,0.0,-inf
11500,2021,0,0,0,1,0,-inf,-inf
11700,2021,0,1,0,1,0,0.0,-inf
11800,2021,1,1,0,1,0,0.0,0.0
11900,2021,0,1,0,1,0,0.0,-inf
12000,2021,1,0,0,1,0,-inf,0.0
12100,2021,2,2,0,1,0,0.6931471805599453,0.6931471805599453
12201,2021,0,1,0,1,0,0.0,-inf
12203,2021,0,2,0,1,0,0.6931471805599453,-inf
12204,2021,0,0,0,1,0,-inf,-inf
12501,2021,0,1,1,1,1,0.0,-inf
12502,2021,8,4,1,1,1,1.3862943611198906,2.0794415416798357
13100,2021,0,0,1,1,1,-inf,-inf
13200,2021,1,0,1,1,1,-inf,0.0
13300,2021,3,4,1,1,1,1.3862943611198906,1.0986122886681098
13401,2021,2,0,1,1,1,-inf,0.6931471805599453
13402,2021,2,2,1,1,1,0.6931471805599453,0.6931471805599453
13500,2021,3,2,1,1,1,0.6931471805599453,1.0986122886681098
13601,2021,0,2,1,1,1,0.6931471805599453,-inf
13602,2021,1,0,0,1,0,-inf,0.0
13701,2021,1,2,0,1,0,0.6931471805599453,0.0
13702,2021,2,4,0,1,0,1.3862943611198906,0.6931471805599453
13800,2021,1,1,0,1,0,0.0,0.0
13900,2021,1,0,0,1,0,-inf,0.0
14000,2021,1,1,0,1,0,0.0,0.0
14100,2021,1,1,0,1,0,0.0,0.0
14201,2021,5,3,0,1,0,1.0986122886681098,1.6094379124341003
14202,2021,11,0,0,1,0,-inf,2.3978952727983707
14300,2021,3,0,0,1,0,-inf,1.0986122886681098
14400,2021,7,6,0,1,0,1.791759469228055,1.9459101490553132
14600,2021,1,0,0,1,0,-inf,0.0
14700,2021,4,1,0,1,0,0.0,1.3862943611198906
14800,2021,1,0,0,1,0,-inf,0.0
14900,2021,0,0,0,1,0,-inf,-inf
15102,2021,1,2,0,1,0,0.6931471805599453,0.0
15300,2021,2,3,0,1,0,1.0986122886681098,0.6931471805599453
15600,2021,0,2,0,1,0,0.6931471805599453,-inf
15700,2021,1,2,0,1,0,0.6931471805599453,0.0
15800,2021,4,5,0,1,0,1.6094379124341003,1.3862943611198906
16001,2021,2,1,0,1,0,0.0,0.6931471805599453
16002,2021,3,1,0,1,0,0.0,1.0986122886681098
16100,2021,7,0,0,1,0,-inf,1.9459101490553132
16200,2021,1,1,0,1,0,0.0,0.0
16300,2021,0,3,0,1,0,1.0986122886681098,-inf
16500,2021,0,1,0,1,0,0.0,-inf
16600,2021,1,0,0,1,0,-inf,0.0
16702,2021,0,1,0,1,0,0.0,-inf
16901,2021,0,0,0,1,0,-inf,-inf
16902,2021,0,0,0,1,0,-inf,-inf
17000,2021,1,2,0,1,0,0.6931471805599453,0.0
17201,2021,0,1,0,1,0,0.0,-inf
17300,2021,1,0,0,1,0,-inf,0.0
17500,2021,1,0,0,1,0,-inf,0.0
17601,2021,2,0,0,1,0,-inf,0.6931471805599453
17602,2021,0,0,0,1,0,-inf,-inf
17702,2021,0,0,0,1,0,-inf,-inf
17800,2021,0,1,0,1,0,0.0,-inf
17900,2021,0,0,0,1,0,-inf,-inf
18001,2021,2,0,0,1,0,-inf,0.6931471805599453
18002,2021,3,2,0,1,0,0.6931471805599453,1.0986122886681098
18300,2021,0,0,0,1,0,-inf,-inf
18400,2021,1,1,0,1,0,0.0,0.0
18801,2021,0,1,0,1,0,0.0,-inf
18802,2021,0,0,0,1,0,-inf,-inf
19000,2021,1,0,0,1,0,-inf,0.0
19100,2021,1,2,0,1,0,0.6931471805599453,0.0
19200,2021,1,0,0,1,0,-inf,0.0
19501,2021,0,1,0,1,0,0.0,-inf
19502,2021,1,0,0,1,0,-inf,0.0
19700,2021,1,0,0,1,0,-inf,0.0
19800,2021,0,1,0,1,0,0.0,-inf
19900,2021,0,0,0,1,0,-inf,-inf
20000,2021,3,1,0,1,0,0.0,1.0986122886681098
20101,2021,0,0,0,1,0,-inf,-inf
20102,2021,0,0,0,1,0,-inf,-inf
20200,2021,1,0,0,1,0,-inf,0.0
20300,2021,0,0,0,1,0,-inf,-inf
20400,2021,0,1,0,1,0,0.0,-inf
20500,2021,2,0,0,1,0,-inf,0.6931471805599453
20701,2021,3,5,0,1,0,1.6094379124341003,1.0986122886681098
20702,2021,1,0,0,1,0,-inf,0.0
20800,2021,0,0,0,1,0,-inf,-inf
20900,2021,2,3,0,1,0,1.0986122886681098,0.6931471805599453
21000,2021,11,2,0,1,0,0.6931471805599453,2.3978952727983707
21100,2021,2,0,0,1,0,-inf,0.6931471805599453
21200,2021,4,2,0,1,0,0.6931471805599453,1.3862943611198906
21300,2021,2,3,0,1,0,1.0986122886681098,0.6931471805599453
21400,2021,10,7,0,1,0,1.9459101490553132,2.302585092994046
21500,2021,0,0,0,1,0,-inf,-inf
21600,2021,8,3,0,1,0,1.0986122886681098,2.0794415416798357
21700,2021,1,1,0,1,0,0.0,0.0
21800,2021,1,1,0,1,0,0.0,0.0
21900,2021,0,0,0,1,0,-inf,-inf
22000,2021,0,0,0,1,0,-inf,-inf
23100,2021,5,1,0,1,0,0.0,1.6094379124341003
23600,2021,0,2,0,1,0,0.6931471805599453,-inf
23700,2021,0,0,0,1,0,-inf,-inf
23800,2021,0,0,0,1,0,-inf,-inf
24000,2021,2,1,0,1,0,0.0,0.6931471805599453
24100,2021,0,1,0,1,0,0.0,-inf
24300,2021,0,0,0,1,0,-inf,-inf
24400,2021,2,0,0,1,0,-inf,0.6931471805599453
24500,2021,1,0,0,1,0,-inf,0.0
24600,2021,0,0,0,1,0,-inf,-inf
24700,2021,0,1,0,1,0,0.0,-inf
24800,2021,0,0,0,1,0,-inf,-inf
24900,2021,0,0,0,1,0,-inf,-inf
25200,2021,3,0,0,1,0,-inf,1.0986122886681098
25300,2021,0,1,0,1,0,0.0,-inf
25400,2021,0,0,0,1,0,-inf,-inf
25500,2021,1,1,0,1,0,0.0,0.0
25600,2021,0,0,0,1,0,-inf,-inf
25700,2021,5,0,0,1,0,-inf,1.6094379124341003
25900,2021,0,0,0,1,0,-inf,-inf
26000,2021,1,1,0,1,0,0.0,0.0
26100,2021,1,0,0,1,0,-inf,0.0
26200,2021,0,0,0,1,0,-inf,-inf
26301,2021,0,0,0,1,0,-inf,-inf
26302,2021,3,0,0,1,0,-inf,1.0986122886681098
26400,2021,1,0,0,1,0,-inf,0.0
26500,2021,1,0,0,1,0,-inf,0.0
26600,2021,0,0,0,1,0,-inf,-inf
26700,2021,2,0,0,1,0,-inf,0.6931471805599453
26800,2021,0,0,0,1,0,-inf,-inf
26900,2021,0,0,0,1,0,-inf,-inf
27000,2021,0,0,0,1,0,-inf,-inf
27100,2021,2,0,0,1,0,-inf,0.6931471805599453
27200,2021,1,0,0,1,0,-inf,0.0
27300,2021,0,2,0,1,0,0.6931471805599453,-inf
27401,2021,0,4,0,1,0,1.3862943611198906,-inf
27402,2021,0,0,0,1,0,-inf,-inf
27500,2021,1,0,0,1,0,-inf,0.0
27600,2021,1,0,0,1,0,-inf,0.0
27700,2021,0,1,0,1,0,0.0,-inf
27800,2021,0,0,0,1,0,-inf,-inf
27902,2021,0,0,0,1,0,-inf,-inf
28100,2021,0,0,0,1,0,-inf,-inf
28200,2021,0,0,0,1,0,-inf,-inf
28300,2021,0,0,0,1,0,-inf,-inf
28500,2021,0,1,0,1,0,0.0,-inf
28600,2021,0,1,0,1,0,0.0,-inf
28700,2021,0,2,0,1,0,0.6931471805599453,-inf
28800,2021,2,2,0,1,0,0.6931471805599453,0.6931471805599453
28901,2021,1,0,0,1,0,-inf,0.0
29000,2021,0,1,0,1,0,0.0,-inf
29100,2021,5,2,0,1,0,0.6931471805599453,1.6094379124341003
29200,2021,0,0,0,1,0,-inf,-inf
29300,2021,3,0,0,1,0,-inf,1.0986122886681098
29400,2021,1,0,0,1,0,-inf,0.0
29800,2021,0,0,0,1,0,-inf,-inf
29900,2021,0,1,0,1,0,0.0,-inf
30000,2021,3,0,0,1,0,-inf,1.0986122886681098
30100,2021,0,0,0,1,0,-inf,-inf
30200,2021,0,1,0,1,0,0.0,-inf
30501,2021,0,0,0,1,0,-inf,-inf
30502,2021,0,0,0,1,0,-inf,-inf
30600,2021,1,0,0,1,0,-inf,0.0
30700,2021,1,0,0,1,0,-inf,0.0
30800,2021,0,1,0,1,0,0.0,-inf
30900,2021,1,0,0,1,0,-inf,0.0
31000,2021,0,1,0,1,0,0.0,-inf
31101,2021,0,3,0,1,0,1.0986122886681098,-inf
31102,2021,3,0,0,1,0,-inf,1.0986122886681098
31200,2021,1,0,0,1,0,-inf,0.0
31300,2021,1,1,0,1,0,0.0,0.0
31401,2021,2,1,0,1,0,0.0,0.6931471805599453
31402,2021,0,0,0,1,0,-inf,-inf
31501,2021,2,1,0,1,0,0.0,0.6931471805599453
31502,2021,3,2,0,1,0,0.6931471805599453,1.0986122886681098
31600,2021,1,2,0,1,0,0.6931471805599453,0.0
31700,2021,1,0,0,1,0,-inf,0.0
31800,2021,0,1,0,1,0,0.0,-inf
31900,2021,0,0,0,1,0,-inf,-inf
32000,2021,0,0,0,1,0,-inf,-inf
32100,2021,2,1,0,1,0,0.0,0.6931471805599453
32300,2021,0,2,0,1,0,0.6931471805599453,-inf
32500,2021,2,1,0,1,0,0.0,0.6931471805599453
32600,2021,2,0,0,1,0,-inf,0.6931471805599453
32900,2021,0,2,0,1,0,0.6931471805599453,-inf
33000,2021,2,0,0,1,0,-inf,0.6931471805599453
33101,2021,3,2,0,1,0,0.6931471805599453,1.0986122886681098
33102,2021,4,1,0,1,0,0.0,1.3862943611198906
33200,2021,0,1,0,1,0,0.0,-inf
33300,2021,1,0,0,1,0,-inf,0.0
33400,2021,6,3,0,1,0,1.0986122886681098,1.791759469228055
33500,2021,4,1,0,1,0,0.0,1.3862943611198906
33600,2021,0,0,0,1,0,-inf,-inf
33701,2021,1,0,0,1,0,-inf,0.0
33800,2021,1,2,0,1,0,0.6931471805599453,0.0
33900,2021,1,0,0,1,0,-inf,0.0
34000,2021,0,1,0,1,0,0.0,-inf
34100,2021,0,0,0,1,0,-inf,-inf
34400,2021,2,0,0,1,0,-inf,0.6931471805599453
34501,2021,0,0,0,1,0,-inf,-inf
34502,2021,6,2,0,1,0,0.6931471805599453,1.791759469228055
34600,2021,3,3,0,1,0,1.0986122886681098,1.0986122886681098
34701,2021,2,3,0,1,0,1.0986122886681098,0.6931471805599453
34702,2021,0,0,0,1,0,-inf,-inf
34801,2021,5,1,0,1,0,0.0,1.6094379124341003
34802,2021,1,0,0,1,0,-inf,0.0
34803,2021,1,1,0,1,0,0.0,0.0
34900,2021,6,0,0,1,0,-inf,1.791759469228055
35100,2021,0,1,0,1,0,0.0,-inf
35200,2021,2,0,0,1,0,-inf,0.6931471805599453
35301,2021,0,1,0,1,0,0.0,-inf
35302,2021,1,0,0,1,0,-inf,0.0
35500,2021,5,5,0,1,0,1.6094379124341003,1.6094379124341003
35601,2021,1,1,0,1,0,0.0,0.0
35602,2021,1,1,0,1,0,0.0,0.0
35701,2021,1,0,0,1,0,-inf,0.0
35702,2021,1,0,0,1,0,-inf,0.0
35800,2021,1,0,0,1,0,-inf,0.0
35900,2021,3,1,0,1,0,0.0,1.0986122886681098
36000,2021,3,2,0,1,0,0.6931471805599453,1.0986122886681098
36100,2021,1,0,0,1,0,-inf,0.0
36201,2021,0,0,0,1,0,-inf,-inf
36203,2021,1,0,0,1,0,-inf,0.0
36301,2021,7,2,0,1,0,0.6931471805599453,1.9459101490553132
36302,2021,0,0,0,1,0,-inf,-inf
36303,2021,1,1,0,1,0,0.0,0.0
36400,2021,1,1,0,1,0,0.0,0.0
36501,2021,6,2,0,1,0,0.6931471805599453,1.791759469228055
36502,2021,1,0,0,1,0,-inf,0.0
36600,2021,7,3,0,1,0,1.0986122886681098,1.9459101490553132
36700,2021,13,7,1,1,1,1.9459101490553132,2.5649493574615367
36901,2021,0,1,0,1,0,0.0,-inf
36902,2021,9,5,1,1,1,1.6094379124341003,2.1972245773362196
37200,2021,8,5,0,1,0,1.6094379124341003,2.0794415416798357
37300,2021,2,4,0,1,0,1.3862943611198906,0.6931471805599453
37500,2021,0,1,0,1,0,0.0,-inf
37600,2021,5,6,1,1,1,1.791759469228055,1.6094379124341003
37700,2021,4,0,0,1,0,-inf,1.3862943611198906
37800,2021,5,2,0,1,0,0.6931471805599453,1.6094379124341003
37900,2021,2,3,0,1,0,1.0986122886681098,0.6931471805599453
38000,2021,0,1,0,1,0,0.0,-inf
38100,2021,2,1,0,1,0,0.0,0.6931471805599453
38200,2021,4,7,0,1,0,1.9459101490553132,1.3862943611198906
38301,2021,0,0,0,1,0,-inf,-inf
38400,2021,4,1,0,1,0,0.0,1.3862943611198906
38500,2021,1,2,0,1,0,0.6931471805599453,0.0
38700,2021,5,3,0,1,0,1.0986122886681098,1.6094379124341003
38800,2021,3,1,0,1,0,0.0,1.0986122886681098
38900,2021,1,0,0,1,0,-inf,0.0
39001,2021,0,0,0,1,0,-inf,-inf
39002,2021,0,1,0,1,0,0.0,-inf
39100,2021,0,0,0,1,0,-inf,-inf
100102,2021,0,0,0,1,0,-inf,-inf
100201,2021,0,0,0,1,0,-inf,-inf
101401,2021,1,0,0,1,0,-inf,0.0
200104,2021,0,1,0,1,0,0.0,-inf
202500,2021,0,0,0,1,0,-inf,-inf
203804,2021,0,0,0,1,0,-inf,-inf
204101,2021,0,0,0,1,0,-inf,-inf
204300,2021,0,0,0,1,0,-inf,-inf
204701,2021,0,0,0,1,0,-inf,-inf
205503,2021,0,0,0,1,0,-inf,-inf
205805,2021,0,0,0,1,0,-inf,-inf
205810,2021,0,1,0,1,0,0.0,-inf
210300,2021,2,1,0,1,0,0.0,0.6931471805599453
210500,2021,0,0,0,1,0,-inf,-inf
304403,2021,0,0,0,1,0,-inf,-inf
400802,2021,0,0,0,1,0,-inf,-inf
403701,2021,1,1,0,1,0,0.0,0.0
408800,2021,0,0,0,1,0,-inf,-inf
408900,2021,0,0,0,1,0,-inf,-inf
409804,2021,0,0,0,1,0,-inf,-inf
980000,2021,1,0,0,1,0,-inf,0.0
980001,2021,1,3,0,1,0,1.0986122886681098,0.0
980002,2021,1,0,0,1,0,-inf,0.0
980003,2021,2,0,1,1,1,-inf,0.6931471805599453
980100,2021,0,0,0,1,0,-inf,-inf
980300,2021,3,2,0,1,0,0.6931471805599453,1.0986122886681098
980400,2021,3,4,0,1,0,1.3862943611198906,1.0986122886681098
980600,2021,2,1,0,1,0,0.0,0.6931471805599453
980701,2021,0,0,0,1,0,-inf,-inf
980702,2021,3,4,0,1,0,1.3862943611198906,1.0986122886681098
980800,2021,0,0,0,1,0,-inf,-inf
980901,2021,6,3,0,1,0,1.0986122886681098,1.791759469228055
980902,2021,1,0,0,1,0,-inf,0.0
980903,2021,0,0,0,1,0,-inf,-inf
980906,2021,1,0,0,1,0,-inf,0.0
989100,2021,0,0,0,1,0,-inf,-inf
989200,2021,0,2,0,1,0,0.6931471805599453,-inf
989300,2021,1,0,0,1,0,-inf,0.0
